player,nationality,position,age,club,league,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense
Jesús Vega,MEX,DF,23,Tijuana,Liga MX,4.2,7,1.68,4,2,0,0,0,1,1,0.24,1,0,0,0,0,0
Jesús Venegas,MEX,MF,28,Toluca,Liga MX,6.7,2,0.3,2,0,0,0,0,0,2,0.3,2,0,0,0,0,0
Jesús Venegas,MEX,MF,28,FC Juárez,Liga MX,7.3,12,1.65,9,0,0,2,0,1,2,0.28,2,0,0,0,0,0
Jewison Bennette,CRC,FW,19,Sunderland,EFL,0.1,1,10.0,1,0,0,0,0,0,1,10.0,1,0,0,0,0,0
Jhegson Méndez,ECU,MF,27,Elche,Segunda Division,3.3,2,0.6,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jhojan Valencia,COL,MF,26,Austin,MLS,15.9,18,1.13,16,0,1,1,0,0,1,0.06,1,0,0,0,0,0
Jhon Chancellor,VEN,DF,31,Necaxa,Liga MX,4.3,3,0.7,3,0,0,0,0,0,1,0.23,1,0,0,0,0,0
Jhon Murillo,VEN,"FW,MF",27,Atlético,Liga MX,14.6,45,3.07,32,1,3,5,4,0,8,0.55,4,0,0,0,4,0
Jhon Murillo,VEN,"FW,DF",27,Atlas,Liga MX,11.3,39,3.46,28,1,6,1,1,2,5,0.44,1,0,2,0,1,1
Jimmy Dunne,IRL,DF,25,QPR,EFL,26.0,34,1.31,27,2,0,4,0,1,4,0.15,2,1,0,1,0,0
Jimmy Kaparos,GER,DF,21,Schalke 04,2. Bundesliga,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jimmy Maurer,USA,GK,34,FC Dallas,MLS,4.8,1,0.21,1,0,0,0,0,0,1,0.21,1,0,0,0,0,0
Jimmy Medranda,COL,"MF,DF",28,Crew,MLS,1.2,5,4.29,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jimmy Roye,FRA,MF,34,Stade Laval,Ligue 2,28.2,53,1.88,47,0,0,4,2,0,5,0.18,5,0,0,0,0,0
Joachim Kayi Sanda,FRA,DF,16,Valenciennes,Ligue 2,16.5,5,0.32,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joakim Nilsson,SWE,DF,28,St. Louis,MLS,6.6,2,0.3,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joan Femenías,ESP,GK,27,Levante,Segunda Division,9.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joan García,ESP,GK,23,Espanyol,Segunda Division,14.0,1,0.07,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joao Joshimar Rojas,ECU,"MF,FW",25,Monterrey,Liga MX,4.4,18,4.12,10,6,0,2,0,0,3,0.69,3,0,0,0,0,0
Joaquín Montecinos,CHI,"FW,MF",27,Querétaro,Liga MX,2.6,11,4.19,3,2,2,2,2,0,0,0.0,0,0,0,0,0,0
Joaquín Moxica,MEX,FW,17,Monterrey,Liga MX,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joaquín Muñoz,ESP,"FW,MF",25,Huesca,Segunda Division,22.5,59,2.62,29,7,9,4,8,2,7,0.31,5,1,0,0,1,0
Joaquín Torres,ARG,"MF,FW",26,Philadelphia,MLS,3.9,14,3.56,11,0,1,1,0,1,2,0.51,1,0,1,0,0,0
Jobe Bellingham,ENG,"MF,FW",17,Sunderland,EFL,40.3,94,2.33,78,0,0,7,6,3,9,0.22,5,0,0,1,3,0
Jocelyn Janneh,SLE,MF,20,Bastia,Ligue 2,26.6,43,1.61,32,1,2,2,1,5,5,0.19,3,0,1,0,1,0
Joe Allen,WAL,MF,33,Swansea City,EFL,7.1,16,2.25,12,0,0,1,2,1,3,0.42,2,0,0,0,0,1
Joe Aribo,NGA,MF,27,Southampton,EFL,17.8,51,2.86,44,1,2,3,0,1,4,0.22,4,0,0,0,0,0
Joe Bendik,USA,GK,33,Philadelphia,MLS,7.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joe Bryan,ENG,"DF,MF",29,Millwall,EFL,16.1,43,2.67,17,20,2,1,2,1,3,0.19,1,0,1,0,1,0
Joe Corona,USA,MF,33,Tijuana,Liga MX,3.7,12,3.27,10,0,0,0,2,0,1,0.27,0,0,0,0,1,0
Joe Edwards,ENG,"DF,MF",32,Plymouth Argyle,EFL,24.1,29,1.2,21,2,3,1,1,1,2,0.08,1,0,1,0,0,0
Joe Gelhardt,ENG,"MF,FW",21,Leeds United,EFL,2.2,4,1.82,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Joe Gubbins,ENG,DF,21,QPR,EFL,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joe Ralls,ENG,MF,29,Cardiff City,EFL,25.7,82,3.19,41,40,0,0,1,0,10,0.39,4,6,0,0,0,0
Joe Rankin-Costello,ENG,"MF,DF",24,Blackburn,EFL,18.5,40,2.16,31,1,3,4,1,0,7,0.38,5,0,1,1,0,0
Joe Rodon,WAL,DF,25,Leeds United,EFL,41.4,27,0.65,24,0,0,3,0,0,2,0.05,2,0,0,0,0,0
Joe Rothwell,ENG,MF,28,Southampton,EFL,5.0,12,2.39,9,3,0,0,0,0,0,0.0,0,0,0,0,0,0
Joe Walsh,ENG,GK,21,QPR,EFL,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joe Williams,ENG,MF,26,Bristol City,EFL,28.4,68,2.39,54,7,0,3,2,2,9,0.32,8,1,0,0,0,0
Joe Willis,USA,GK,34,Nashville,MLS,32.0,11,0.34,8,3,0,0,0,0,2,0.06,2,0,0,0,0,0
Joel Colwill,WAL,MF,18,Cardiff City,EFL,0.4,1,2.25,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Joel Jorquera,ESP,"MF,FW",23,Eldense,Segunda Division,8.9,22,2.48,16,0,2,1,3,0,2,0.23,1,0,0,0,1,0
Joel Pohjanpalo,FIN,FW,28,Venezia,Serie B,30.0,72,2.4,52,0,4,15,1,0,8,0.27,6,0,0,2,0,0
Joel Waterman,CAN,DF,27,CF Montréal,MLS,26.4,28,1.06,23,3,0,0,1,1,3,0.11,3,0,0,0,0,0
Joey Akpunonu,USA,DF,21,FC Cincinnati,MLS,0.1,1,10.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joey Müller,GER,DF,22,Schalke 04,2. Bundesliga,0.5,1,2.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joey Phuthi,ZIM,FW,18,Sheffield Weds,EFL,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joffrey Cuffaut,FRA,DF,35,Valenciennes,Ligue 2,16.2,14,0.92,11,0,0,0,1,2,1,0.07,1,0,0,0,0,0
Jofre,ESP,"MF,FW",23,Espanyol,Segunda Division,20.5,52,2.54,38,0,3,4,6,1,7,0.34,7,0,0,0,0,0
Johan Gomez,USA,"FW,MF",22,Braunschweig,2. Bundesliga,24.7,62,2.51,41,0,5,11,3,2,6,0.24,4,0,0,2,0,0
Johann Obiang,GAB,DF,30,Pau FC,Ligue 2,18.6,21,1.13,18,3,0,0,0,0,3,0.16,3,0,0,0,0,0
Johannes Eggestein,GER,FW,25,St. Pauli,2. Bundesliga,24.6,85,3.45,65,0,5,12,2,1,10,0.41,6,0,1,3,0,0
Johannes Geis,GER,MF,29,Nürnberg,2. Bundesliga,3.6,7,1.94,4,3,0,0,0,0,0,0.0,0,0,0,0,0,0
John,BRA,GK,28,Valladolid,Segunda Division,11.0,1,0.09,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
John Buckley,ENG,MF,23,Blackburn,EFL,5.6,10,1.8,6,1,2,0,0,1,1,0.18,0,1,0,0,0,0
John Buckley,ENG,"MF,FW",23,Sheffield Weds,EFL,5.2,12,2.33,8,2,0,1,1,0,1,0.19,1,0,0,0,0,0
John Donald,ESP,"MF,DF",23,Elche,Segunda Division,18.9,12,0.63,8,0,0,2,0,2,1,0.05,1,0,0,0,0,0
John Fleck,SCO,MF,31,Blackburn,EFL,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
John Iredale,AUS,"FW,MF",23,Wehen,2. Bundesliga,8.2,26,3.19,19,0,5,1,1,0,5,0.61,4,0,1,0,0,0
John Klein,USA,MF,23,St. Louis,MLS,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
John McCarthy,USA,GK,30,LAFC,MLS,25.0,5,0.2,4,1,0,0,0,0,1,0.04,1,0,0,0,0,0
John Nelson,USA,DF,24,St. Louis,MLS,14.1,23,1.64,18,0,3,1,1,0,1,0.07,1,0,0,0,0,0
John Pulskamp,USA,GK,21,Sporting KC,MLS,5.0,1,0.2,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
John Ruddy,ENG,GK,36,Birmingham City,EFL,44.0,7,0.16,7,0,0,0,0,0,2,0.05,2,0,0,0,0,0
John Swift,ENG,"MF,FW",28,West Brom,EFL,20.7,84,4.06,58,20,4,1,1,0,7,0.34,7,0,0,0,0,0
John Tolkin,USA,DF,20,NY Red Bulls,MLS,26.4,80,3.03,36,34,2,5,3,0,7,0.27,2,4,0,0,1,0
John Verhoek,NED,"FW,MF",34,Osnabrück,2. Bundesliga,2.9,10,3.41,9,0,0,0,1,0,2,0.68,2,0,0,0,0,0
John-Patrick Strauß,PHI,DF,27,Hansa Rostock,2. Bundesliga,8.8,21,2.4,15,2,0,3,1,0,0,0.0,0,0,0,0,0,0
Johnny Russell,SCO,FW,32,Sporting KC,MLS,18.7,55,2.93,27,12,8,4,4,0,5,0.27,3,0,2,0,0,0
Johny Placide,HAI,GK,35,Bastia,Ligue 2,32.0,12,0.38,8,4,0,0,0,0,2,0.06,1,1,0,0,0,0
Jojea Kwizera,RWA,DF,24,CF Montréal,MLS,1.5,5,3.38,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Jokin Ezkieta,ESP,GK,27,Racing Sant,Segunda Division,42.0,4,0.1,1,3,0,0,0,0,0,0.0,0,0,0,0,0,0
Jomaine Consbruch,GER,MF,21,Greuther Fürth,2. Bundesliga,10.3,38,3.67,28,4,3,1,2,0,1,0.1,1,0,0,0,0,0
Jon Bautista,ESP,FW,28,Eibar,Segunda Division,25.5,61,2.39,33,0,10,9,7,2,9,0.35,5,0,4,0,0,0
Jon Bell,JAM,DF,25,St. Louis,MLS,1.6,1,0.64,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jon Gallagher,IRL,"DF,MF",26,Austin,MLS,31.0,66,2.13,56,2,4,2,2,0,11,0.36,10,0,0,0,1,0
Jon García Herrero,ESP,DF,33,Racing Ferrol,Segunda Division,35.4,22,0.62,14,2,0,5,0,1,6,0.17,5,0,0,1,0,0
Jon Karrikaburu,ESP,FW,21,FC Andorra,Segunda Division,14.8,24,1.62,12,0,3,5,4,0,1,0.07,0,0,0,0,1,0
Jon Mikel Magunagoitia,ESP,GK,23,Amorebieta,Segunda Division,16.0,3,0.19,1,2,0,0,0,0,1,0.06,1,0,0,0,0,0
Jon Morcillo,ESP,"MF,FW",25,Amorebieta,Segunda Division,23.4,63,2.7,36,17,3,4,2,1,5,0.21,3,2,0,0,0,0
Jon Rowe,ENG,"FW,MF",20,Norwich City,EFL,22.7,67,2.96,43,1,10,5,7,1,8,0.35,2,0,1,4,1,0
Jona Niemiec,GER,FW,21,Düsseldorf,2. Bundesliga,9.3,32,3.45,18,0,8,0,4,2,8,0.86,3,0,3,0,2,0
Jonas David,GER,DF,23,Hansa Rostock,2. Bundesliga,13.3,10,0.75,8,1,0,0,1,0,0,0.0,0,0,0,0,0,0
Jonas Meffert,GER,MF,28,Hamburger SV,2. Bundesliga,31.3,83,2.65,76,1,0,4,1,1,9,0.29,9,0,0,0,0,0
Jonas Sterner,GER,DF,21,Holstein Kiel,2. Bundesliga,5.8,12,2.08,9,1,2,0,0,0,0,0.0,0,0,0,0,0,0
Jonas Urbig,GER,GK,19,Greuther Fürth,2. Bundesliga,33.0,9,0.27,8,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Jonatan Villal,USA,"MF,FW",18,Atlético,Liga MX,1.4,5,3.49,4,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Jonathan Bond,ENG,GK,29,LA Galaxy,MLS,22.8,1,0.04,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Jonathan Buatu Mananga,ANG,DF,29,Valenciennes,Ligue 2,15.6,7,0.45,5,0,0,1,1,0,0,0.0,0,0,0,0,0,0
Jonathan Dean,USA,DF,25,Fire,MLS,15.3,27,1.76,25,1,0,0,1,0,4,0.26,2,1,0,0,1,0
Jonathan Dubasin,BEL,"FW,MF",24,Oviedo,Segunda Division,9.4,30,3.18,23,1,3,3,0,0,3,0.32,2,0,0,1,0,0
Jonathan Gomez,USA,DF,20,CD Mirandés,Segunda Division,33.3,56,1.68,38,11,1,4,1,1,7,0.21,6,1,0,0,0,0
Jonathan Goncalvés,FRA,"MF,DF",34,Annecy,Ligue 2,2.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jonathan González,MEX,MF,24,Monterrey,Liga MX,6.6,6,0.91,6,0,0,0,0,0,1,0.15,1,0,0,0,0,0
Jonathan Hogg,ENG,MF,34,Huddersfield,EFL,29.9,52,1.74,43,2,1,2,0,4,3,0.1,2,1,0,0,0,0
Jonathan Iglesias,URU,MF,34,Guingamp,Ligue 2,3.7,9,2.43,9,0,0,0,0,0,1,0.27,1,0,0,0,0,0
Jonathan Klinsmann,USA,GK,25,LA Galaxy,MLS,9.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jonathan Kodjia,CIV,"FW,MF",33,Annecy,Ligue 2,4.2,14,3.32,8,0,2,3,1,0,1,0.24,1,0,0,0,0,0
Jonathan Lewis,USA,"FW,MF",25,Rapids,MLS,13.2,35,2.64,23,0,5,2,5,0,2,0.15,2,0,0,0,0,0
Jonathan Mensah,GHA,DF,32,SJ Earthquakes,MLS,21.7,14,0.65,11,0,0,3,0,0,0,0.0,0,0,0,0,0,0
Jonathan Osorio,CAN,"MF,FW",30,Toronto FC,MLS,20.8,56,2.69,48,0,4,0,3,1,8,0.38,8,0,0,0,0,0
Jonathan Padilla,MEX,"MF,FW",17,Guadalajara,Liga MX,7.4,20,2.69,15,0,3,0,0,2,3,0.4,2,0,1,0,0,0
Jonathan Panzo,ENG,DF,22,Cardiff City,EFL,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jonathan Perez,MEX,"DF,MF",20,LA Galaxy,MLS,1.3,13,10.35,9,2,1,0,1,0,2,1.59,2,0,0,0,0,0
Jonathan Perlaza,ECU,DF,25,Querétaro,Liga MX,3.1,5,1.61,3,1,0,0,0,1,0,0.0,0,0,0,0,0,0
Jonathan Rodríguez,URU,"FW,MF",30,América,Liga MX,9.0,27,2.99,20,0,3,3,1,0,3,0.33,2,0,0,1,0,0
Jonathan Silva,ARG,DF,29,Albacete,Segunda Division,18.4,33,1.79,24,6,1,2,0,0,1,0.05,1,0,0,0,0,0
Jonathan Sirois,CAN,GK,21,CF Montréal,MLS,32.1,4,0.12,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jonathan Torres,ARG,MF,26,Querétaro,Liga MX,0.1,1,15.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jonathan Varane,FRA,MF,22,Sporting Gijón,Segunda Division,7.9,16,2.02,13,0,2,0,1,0,0,0.0,0,0,0,0,0,0
Jonathan dos Santos,MEX,MF,33,América,Liga MX,26.0,39,1.5,37,0,1,0,0,1,1,0.04,1,0,0,0,0,0
Joni Montiel,ESP,MF,25,Burgos,Segunda Division,10.6,40,3.75,20,8,6,0,6,0,3,0.28,2,1,0,0,0,0
Joni Montiel,ESP,"MF,FW",25,Valladolid,Segunda Division,4.9,21,4.31,13,4,1,1,2,0,2,0.41,1,0,0,0,1,0
Jonjoe Kenny,ENG,DF,26,Hertha BSC,2. Bundesliga,28.1,64,2.27,37,18,2,3,2,2,12,0.43,6,2,0,2,2,0
Jonny Howson,ENG,MF,35,Middlesbrough,EFL,34.4,116,3.38,86,23,1,4,1,1,6,0.17,5,0,1,0,0,0
Jony,ESP,FW,32,Cartagena,Segunda Division,0.1,1,7.5,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Jony Álamo,ESP,MF,22,Cartagena,Segunda Division,6.2,7,1.13,6,0,0,0,0,1,1,0.16,1,0,0,0,0,0
Jordan Adéoti,BEN,"MF,DF",34,Stade Laval,Ligue 2,6.0,14,2.36,13,0,0,0,0,1,1,0.17,1,0,0,0,0,0
Jordan Carrillo,MEX,MF,22,Sporting Gijón,Segunda Division,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jordan Carrillo,MEX,"MF,FW",21,Santos,Liga MX,12.5,59,4.73,28,16,4,1,7,3,10,0.8,5,0,2,0,1,2
Jordan Dongmo,CMR,MF,22,Troyes,Ligue 2,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jordan Faria,CAN,FW,22,Toronto FC,MLS,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jordan Houghton,ENG,MF,27,Plymouth Argyle,EFL,31.8,65,2.04,46,14,1,1,0,3,2,0.06,2,0,0,0,0,0
Jordan Hugill,ENG,FW,31,Rotherham Utd,EFL,25.9,36,1.39,25,0,0,2,9,0,2,0.08,2,0,0,0,0,0
Jordan James,WAL,"MF,FW",19,Birmingham City,EFL,25.6,54,2.11,41,0,4,5,2,2,4,0.16,0,0,3,1,0,0
Jordan Lefort,FRA,DF,29,Angers,Ligue 2,33.8,50,1.48,39,6,2,3,0,0,6,0.18,4,1,0,1,0,0
Jordan Morris,USA,FW,28,Seattle,MLS,22.0,35,1.59,27,0,1,4,3,0,2,0.09,1,0,0,1,0,0
Jordan Perruzza,CAN,"FW,MF",22,Toronto FC,MLS,1.4,3,2.16,1,0,1,1,0,0,0,0.0,0,0,0,0,0,0
Jordan Poha,FRA,DF,20,Valenciennes,Ligue 2,15.9,14,0.88,14,0,0,0,0,0,1,0.06,1,0,0,0,0,0
Jordan Sierra,ECU,"MF,FW",26,Querétaro,Liga MX,14.9,41,2.75,27,4,2,2,4,2,6,0.4,3,1,0,0,2,0
Jordan Silva,MEX,DF,29,Atlético,Liga MX,10.7,11,1.02,9,0,0,2,0,0,0,0.0,0,0,0,0,0,0
Jordan Storey,ENG,DF,25,Preston,EFL,40.0,23,0.57,20,1,0,1,0,1,2,0.05,2,0,0,0,0,0
Jordan Tell,GLP,"MF,FW",26,Stade Laval,Ligue 2,3.1,9,2.84,8,0,0,1,0,0,1,0.32,0,0,0,1,0,0
Jordan Thompson,NIR,"DF,MF",26,Stoke City,EFL,24.6,47,1.91,42,3,0,1,1,0,4,0.16,3,0,0,0,1,0
Jordi Alba,ESP,DF,33,Inter Miami,MLS,4.9,7,1.44,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Jordi Cortizo,MEX,"MF,FW",27,Monterrey,Liga MX,17.3,72,4.14,54,4,9,1,2,2,13,0.75,9,1,3,0,0,0
Jordi Masip,ESP,GK,35,Valladolid,Segunda Division,31.0,7,0.23,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Jordi Mboula,ESP,"FW,MF",25,Racing Sant,Segunda Division,12.7,34,2.68,26,1,3,1,2,1,2,0.16,1,0,0,0,1,0
Jordy Caicedo,ECU,FW,25,Atlas,Liga MX,17.9,41,2.29,23,1,4,10,3,0,3,0.17,2,0,1,0,0,0
Jordy Gaspar,ANG,"DF,FW",26,Pau FC,Ligue 2,14.2,34,2.4,27,4,1,1,1,0,4,0.28,4,0,0,0,0,0
Jordy de Wijs,NED,DF,28,Düsseldorf,2. Bundesliga,22.6,35,1.55,26,1,1,7,0,0,7,0.31,4,0,0,3,0,0
Jorge Agustín Rodríguez,ARG,MF,27,Monterrey,Liga MX,12.6,35,2.78,34,1,0,0,0,0,8,0.63,8,0,0,0,0,0
Jorge Berlanga,MEX,DF,20,Pachuca,Liga MX,11.5,7,0.61,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jorge Cabello,ESP,DF,20,Levante,Segunda Division,5.7,2,0.35,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jorge Cabezas,COL,"FW,MF",19,NY Red Bulls,MLS,1.3,3,2.25,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Jorge Gonzalez,ESP,MF,19,Valladolid,Segunda Division,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jorge Guzmán,MEX,"FW,MF",19,Atlas,Liga MX,8.1,24,2.99,19,2,0,1,2,0,2,0.25,2,0,0,0,0,0
Jorge Mier,ESP,"DF,MF",25,Amorebieta,Segunda Division,11.6,22,1.9,16,2,1,0,0,3,0,0.0,0,0,0,0,0,0
Jorge Miramón,ESP,"DF,FW",35,Leganés,Segunda Division,22.1,63,2.85,53,2,2,4,1,1,7,0.32,6,0,0,1,0,0
Jorge Pombo,ESP,MF,30,Racing Sant,Segunda Division,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jorge Pombo,ESP,"FW,MF",30,FC Andorra,Segunda Division,6.8,18,2.64,14,0,3,1,0,0,0,0.0,0,0,0,0,0,0
Jorge Pulido,ESP,DF,33,Huesca,Segunda Division,35.9,26,0.72,21,1,1,3,0,0,4,0.11,2,0,1,1,0,0
Jorge Rodríguez,MEX,DF,21,Necaxa,Liga MX,13.9,18,1.3,10,5,0,2,0,1,1,0.07,0,1,0,0,0,0
Jorge Ruvalcaba,MEX,"MF,FW",22,UNAM,Liga MX,0.7,6,8.57,3,0,2,0,1,0,2,2.86,1,0,1,0,0,0
Jorge Sáenz,ESP,DF,27,Leganés,Segunda Division,35.2,17,0.48,12,0,0,4,1,0,5,0.14,4,0,0,1,0,0
Jorge Yriarte,VEN,MF,24,Eibar,Segunda Division,0.6,2,3.1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jorge Yriarte,VEN,MF,24,Amorebieta,Segunda Division,4.2,9,2.16,6,0,0,1,1,1,1,0.24,0,0,0,0,0,1
Jorge Zarfino,URU,"FW,MF",32,Sporting Gijón,Segunda Division,0.3,1,3.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Joris Chougrani,FRA,DF,32,Rodez Aveyron,Ligue 2,10.7,15,1.4,11,0,0,2,1,1,1,0.09,0,0,0,0,1,0
Josan,ESP,DF,34,Elche,Segunda Division,24.0,89,3.7,67,10,6,2,3,1,6,0.25,6,0,0,0,0,0
Jose Amo,ESP,DF,26,Tenerife,Segunda Division,27.6,14,0.51,11,0,0,2,1,0,2,0.07,1,0,0,1,0,0
Jose Matos,ESP,DF,29,Burgos,Segunda Division,34.9,87,2.49,61,11,5,2,7,1,9,0.26,7,1,1,0,0,0
Josef Martínez,VEN,FW,29,Inter Miami,MLS,19.3,28,1.45,19,0,0,7,2,0,3,0.16,1,0,0,2,0,0
Josep Antoni Gayá,ESP,DF,23,Amorebieta,Segunda Division,17.2,9,0.52,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Josep Señé,ESP,MF,32,Racing Ferrol,Segunda Division,23.1,57,2.47,49,3,1,2,2,0,5,0.22,3,1,0,0,1,0
Joseph Boyamba,GER,"FW,MF",27,Elversberg,2. Bundesliga,4.8,17,3.57,15,0,0,0,1,1,0,0.0,0,0,0,0,0,0
Joseph Hodge,IRL,MF,20,QPR,EFL,4.0,12,3.0,12,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joseph Hungbo,ENG,"FW,MF",23,Nürnberg,2. Bundesliga,4.6,21,4.54,9,3,1,2,6,0,0,0.0,0,0,0,0,0,0
Joseph James,ENG,DF,17,Bristol City,EFL,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joseph Lopy,SEN,MF,31,Angers,Ligue 2,18.8,16,0.85,13,0,0,1,1,1,1,0.05,1,0,0,0,0,0
Joseph Mendes,GNB,FW,32,Rodez Aveyron,Ligue 2,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joseph Mora,CRC,DF,30,Charlotte,MLS,2.1,3,1.41,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joseph Rosales,HON,"FW,MF",22,Minnesota Utd,MLS,12.1,26,2.15,18,3,2,0,2,1,0,0.0,0,0,0,0,0,0
Josh Bauer,USA,DF,24,Nashville,MLS,5.8,2,0.35,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Josh Bowler,ENG,"FW,MF",24,Cardiff City,EFL,26.4,66,2.5,40,1,9,10,6,0,6,0.23,3,0,1,2,0,0
Josh Coburn,ENG,FW,20,Middlesbrough,EFL,11.1,16,1.45,10,0,0,3,3,0,3,0.27,1,0,0,1,1,0
Josh Eccles,ENG,MF,23,Coventry City,EFL,36.4,106,2.91,67,29,1,2,5,2,15,0.41,9,2,1,2,1,0
Josh Ginnelly,ENG,"FW,DF",26,Swansea City,EFL,2.1,7,3.26,4,0,2,0,1,0,2,0.93,0,0,1,0,1,0
Josh Key,ENG,"DF,FW",23,Swansea City,EFL,24.4,57,2.34,49,0,6,1,1,0,6,0.25,4,0,2,0,0,0
Josh Koroma,SLE,"FW,MF",24,Huddersfield,EFL,26.9,73,2.71,44,3,10,7,5,4,9,0.33,5,0,3,1,0,0
Josh Laurent,ENG,MF,28,Stoke City,EFL,29.9,77,2.57,54,2,3,5,9,4,5,0.17,3,1,0,1,0,0
Josh Maja,NGA,FW,24,West Brom,EFL,2.2,7,3.18,5,0,2,0,0,0,0,0.0,0,0,0,0,0,0
Josh Ruffels,ENG,DF,29,Huddersfield,EFL,8.6,14,1.62,13,1,0,0,0,0,1,0.12,1,0,0,0,0,0
Josh Sargent,USA,FW,23,Norwich City,EFL,20.6,64,3.11,36,0,7,11,9,1,8,0.39,3,0,1,3,1,0
Josh Tymon,ENG,DF,24,Stoke City,EFL,0.7,2,2.69,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Josh Tymon,ENG,DF,24,Swansea City,EFL,37.0,106,2.87,62,34,4,1,4,1,8,0.22,5,2,0,0,1,0
Josh Wilson-Esbrand,ENG,"DF,MF",20,Cardiff City,EFL,7.4,11,1.48,9,0,1,0,1,0,0,0.0,0,0,0,0,0,0
Josh Windass,ENG,"MF,FW",29,Sheffield Weds,EFL,19.4,59,3.04,39,9,1,9,1,0,6,0.31,4,0,0,2,0,0
Joshua Atencio,USA,MF,21,Seattle,MLS,10.9,23,2.11,21,0,1,0,0,1,1,0.09,1,0,0,0,0,0
Joshua Austerfield,ENG,MF,21,Huddersfield,EFL,0.8,1,1.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joshua Bolma,GHA,MF,20,NE Revolution,MLS,0.3,1,3.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joshua Kayode,NGA,"MF,FW",30,Rotherham Utd,EFL,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joshua Mees,GER,"FW,MF",27,Holstein Kiel,2. Bundesliga,4.9,14,2.84,12,0,1,1,0,0,2,0.41,1,0,0,1,0,0
Joshua Quarshie,GER,DF,19,Düsseldorf,2. Bundesliga,5.2,3,0.57,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Joshua Seary,ENG,"DF,MF",18,Preston,EFL,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
